http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5126,"Canada Economic Development for Quebec Regions","Informatique Blondin Montpetit",201001737,2010-03-31,"1229 - Computer equipment parts","2010-03-31 to 2010-04-02",,17754.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5143,"Canada Economic Development for Quebec Regions","Tout Com Inc.",201001504,2010-03-31,"1179 - Misc manufactured articles","2010-02-17 to 2010-03-31",,16327.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5144,"Canada Economic Development for Quebec Regions","Tout Com Inc.",201001698,2010-03-31,"0351 - Communication prof svcs","2010-03-19 to 2010-03-31",,10956.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5136,"Canada Economic Development for Quebec Regions","Optimum relations publiques",938-S10-0104-C,2010-03-31,"0472 - Information tech consultants","2010-02-26 to 2010-03-31",,36750.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5086,"Canada Economic Development for Quebec Regions","Freebalance Inc.",201000754,2009-09-17,"0524 - Rental computer software","2010-03-30 to 2011-03-29",,77239.05,"This contract is a cell-up against a Public Works and Government Services Canada procurement tool"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5070,"Canada Economic Development for Quebec Regions","Brigden, Catherine",201000810,2009-09-29,"0494 - Translation services","2009-08-28 to 2010-03-31",,12949.97,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5075,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000829,2009-10-02,"1179 - Misc manufactured articles","2009-10-01 to 2010-03-31",,10015.15,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5107,"Canada Economic Development for Quebec Regions","World Trade Centre Montreal",201000834,2009-10-05,"0499 - Other professionnal svcs","2009-10-07 to 2009-11-10",,15499.93,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5084,"Canada Economic Development for Quebec Regions",Excel,201000850,2009-10-06,"0813 - Temporary help services","2009-10-13 to 2009-12-28",,24749.55,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5095,"Canada Economic Development for Quebec Regions","Kerr Norton",201000851,2009-10-07,"1229 - Computer equipment parts","2009-10-09 to 2009-10-09",,11720.10,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5076,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000871,2009-10-09,"1179 - Misc manufactured articles","2009-10-09 to 2010-03-31",,10445.75,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5101,"Canada Economic Development for Quebec Regions","Propair Inc.",201000869,2009-10-09,"0561 - Rental of aircraft","2009-10-14 to 2009-10-14",,3287.76,"Charter flight for Agency&#39;s representation by the Minister"
