http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=22,"National Energy Board","Ziff Energy Group",,2004-06-17,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=23,"National Energy Board","NIVA Inc.",,2004-06-17,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=21,"National Energy Board","Inland Audio Visual Limited",,2004-06-15,"0713 Audio-Visual Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=20,"National Energy Board","Technion Furniture Ltd.",,2004-06-14,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=19,"National Energy Board","Harfang Translation",,2004-06-10,"0613 Translation Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=82,"National Energy Board","Acrodex Inc.",,2004-06-08,"1102 Computer Media &amp; Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=18,"National Energy Board","Inland Audio Visual Limited",,2004-06-01,"0713 Audio-Visual Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=153,"National Energy Board","Management DevelopMentors Inc.",,2004-06-01,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=17,"National Energy Board","Technion Furniture Ltd.",,2004-05-28,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=16,"National Energy Board","TDX - The Document Exchange",,2004-05-25,"0803 Courier Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=14,"National Energy Board","Canada Newswire Ltd.",,2004-05-11,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=15,"National Energy Board","Acrodex Inc.",,2004-05-11,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=13,"National Energy Board","Darlene Ursulak",,2004-05-06,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=12,"National Energy Board","Canem Systems Ltd.",,2004-05-05,"1211 Repairs Tenant Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=10,"National Energy Board","Text Craft Inc.",,2004-05-03,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=11,"National Energy Board","PIRA Energy",,2004-05-03,"0601 Management Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=9,"National Energy Board","Delta Centre-Ville",,2004-04-30,"1001 Rental - Rooms",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=8,"National Energy Board","Triathlon Ltd.",,2004-04-29,"0618 Other Business Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=81,"National Energy Board","Friday Personnel Inc.",,2004-04-28,"0623 Temporary Help Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=7,"National Energy Board","Softchoice Corp.",,2004-04-22,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=6,"National Energy Board","Canem Systems Ltd.",,2004-04-16,"1211 Repairs Tenant Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=5,"National Energy Board","Freebalance Inc.",,2004-04-14,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=3,"National Energy Board","Acrodex Inc.",,2004-04-05,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=4,"National Energy Board",CharonSystems,,2004-04-05,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=2,"National Energy Board","GNI Networks Inc.",,2004-04-02,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=152,"National Energy Board","PLATTS, A div. of McGraw Hill",,2004-04-02,"0912 Library - Periodicals",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=1,"National Energy Board","Open Text Corporation",,2004-04-01,"1201 Repairs - Computer Hardware and Software",,,,
